case,comparison,parameter,n,risk_difference,MCSE
growth_m64,coupled - projected_initial,early2_0,100,0.00012166089709256734,0.00014449500130621712
growth_m64,coupled - projected_initial,static_x_1,100,6.677749606341241e-05,3.863234955396801e-05
growth_m64,coupled - projected_initial,measured_z_1,100,-3.142249193415659e-07,1.7831526892406905e-06
growth_m64,coupled - projected_initial,early2_1,100,-3.868987052553498e-05,8.538742842589051e-05
growth_m64,coupled - projected_initial,sigma0,100,-4.163678945187336e-05,1.434752853732059e-05
growth_m64,coupled - projected_initial,sigma1,100,-5.697029485229793e-05,1.7236597699571615e-05
growth_m64,coupled - projected_initial,nu0,100,-0.0001021034412285617,2.4840047401759607e-05
growth_m64,coupled - projected_initial,nu1,100,-9.194281636709823e-05,2.8361615061779612e-05
growth_m64,coupled - projected_initial,theta,100,-2.2544719353717672e-05,1.1465534875702965e-05
growth_m64,coupled - projected_initial,cumulative_relative_0,100,-2.6645495063605788e-05,3.376802557054216e-05
growth_m64,coupled - projected_initial,cumulative_relative_1,100,-6.735562202046622e-05,3.0721998423639425e-05
growth_m64,coupled - projected_initial,baseline_relative_ISE_0,100,-0.00013474070277890704,3.565235788341901e-05
growth_m64,coupled - projected_initial,baseline_relative_ISE_1,100,-0.00012937440333643684,2.7317967032531742e-05
growth_m64,coupled - projected_initial,prediction_mse,100,-0.000452457192253274,6.582445346558035e-05
growth_m64,coupled - projected_initial,negative_prediction_fraction,100,0.0,0.0
growth_m64,fallback - projected_initial,static_x_0,100,-1.5154096474989756e-05,4.716738694325572e-05
growth_m64,fallback - projected_initial,measured_z_0,100,-2.486733870062988e-07,3.4267404117278257e-06
growth_m64,fallback - projected_initial,early2_0,100,0.00012166089709256734,0.00014449500130621712
growth_m64,fallback - projected_initial,static_x_1,100,6.677749606341241e-05,3.863234955396801e-05
growth_m64,fallback - projected_initial,measured_z_1,100,-3.142249193415659e-07,1.7831526892406905e-06
growth_m64,fallback - projected_initial,early2_1,100,-3.868987052553498e-05,8.538742842589051e-05
growth_m64,fallback - projected_initial,sigma0,100,-4.163678945187336e-05,1.434752853732059e-05
growth_m64,fallback - projected_initial,sigma1,100,-5.697029485229793e-05,1.7236597699571615e-05
growth_m64,fallback - projected_initial,nu0,100,-0.0001021034412285617,2.4840047401759607e-05
growth_m64,fallback - projected_initial,nu1,100,-9.194281636709823e-05,2.8361615061779612e-05
growth_m64,fallback - projected_initial,theta,100,-2.2544719353717672e-05,1.1465534875702965e-05
growth_m64,fallback - projected_initial,cumulative_relative_0,100,-2.6645495063605788e-05,3.376802557054216e-05
growth_m64,fallback - projected_initial,cumulative_relative_1,100,-6.735562202046622e-05,3.0721998423639425e-05
growth_m64,fallback - projected_initial,baseline_relative_ISE_0,100,-0.00013474070277890704,3.565235788341901e-05
growth_m64,fallback - projected_initial,baseline_relative_ISE_1,100,-0.00012937440333643684,2.7317967032531742e-05
growth_m64,fallback - projected_initial,prediction_mse,100,-0.000452457192253274,6.582445346558035e-05
growth_m64,fallback - projected_initial,negative_prediction_fraction,100,0.0,0.0
growth_m128,coupled - initial,static_x_0,200,-7.326270435438159e-05,1.741175803991474e-05
growth_m128,coupled - initial,measured_z_0,200,2.1670940884286204e-08,2.0234296080880883e-07
growth_m128,coupled - initial,early2_0,200,-2.0409951305596005e-05,1.762044904506131e-05
growth_m128,coupled - initial,static_x_1,200,5.18703516107169e-06,1.3484696965338084e-05
growth_m128,coupled - initial,measured_z_1,200,-7.07725707769778e-08,1.084784983388511e-07
growth_m128,coupled - initial,early2_1,200,-1.273220966135843e-05,9.070336523056596e-06
growth_m128,coupled - initial,sigma0,200,-2.030799397279992e-05,4.769509378700332e-06
growth_m128,coupled - initial,sigma1,200,-3.263272025724492e-05,7.566022748036081e-06
growth_m128,coupled - initial,nu0,200,-2.2660350435696137e-05,4.5889971406118075e-06
growth_m128,coupled - initial,nu1,200,-1.958095230928501e-05,6.676727523916374e-06
growth_m128,coupled - initial,theta,200,-1.957970416541897e-05,4.96488024665777e-06
growth_m128,coupled - initial,cumulative_relative_0,200,-2.3443599825392168e-05,1.2490140769904638e-05
growth_m128,coupled - initial,cumulative_relative_1,200,-1.2936913287135057e-05,7.4294653019090984e-06
growth_m128,coupled - initial,baseline_relative_ISE_0,200,-3.062895128521624e-05,1.2328980546467016e-05
growth_m128,coupled - initial,baseline_relative_ISE_1,200,-1.6541432523817485e-05,7.087910642389524e-06
growth_m128,coupled - initial,prediction_mse,200,-9.487755756004369e-05,1.4875267710309312e-05
growth_m128,coupled - initial,negative_prediction_fraction,200,0.0,0.0
growth_m128,coupled - projected_initial,static_x_0,200,-7.326270435438159e-05,1.741175803991474e-05
growth_m128,coupled - projected_initial,measured_z_0,200,2.1670940884286204e-08,2.0234296080880883e-07
growth_m128,coupled - projected_initial,early2_0,200,-2.0409951305596005e-05,1.762044904506131e-05
growth_m128,coupled - projected_initial,static_x_1,200,5.18703516107169e-06,1.3484696965338084e-05
growth_m128,coupled - projected_initial,measured_z_1,200,-7.07725707769778e-08,1.084784983388511e-07
growth_m128,coupled - projected_initial,early2_1,200,-1.273220966135843e-05,9.070336523056596e-06
growth_m128,coupled - projected_initial,sigma0,200,-2.030799397279992e-05,4.769509378700332e-06
growth_m128,coupled - projected_initial,sigma1,200,-2.9872127427171182e-05,7.247219805681268e-06
growth_m128,coupled - projected_initial,nu0,200,-2.2660350435696127e-05,4.588997140611807e-06
growth_m128,coupled - projected_initial,nu1,200,-1.9580952309285038e-05,6.676727523916374e-06
growth_m128,coupled - projected_initial,theta,200,-1.9579704165418954e-05,4.96488024665777e-06
growth_m128,coupled - projected_initial,cumulative_relative_0,200,-2.3443599825392168e-05,1.2490140769904638e-05
growth_m128,coupled - projected_initial,cumulative_relative_1,200,-1.2936913287135057e-05,7.4294653019090984e-06
growth_m128,coupled - projected_initial,baseline_relative_ISE_0,200,-3.062895128521624e-05,1.2328980546467016e-05
growth_m128,coupled - projected_initial,baseline_relative_ISE_1,200,-1.6541432523817485e-05,7.087910642389524e-06
growth_m128,coupled - projected_initial,prediction_mse,200,-9.487755756004369e-05,1.4875267710309312e-05
growth_m128,coupled - projected_initial,negative_prediction_fraction,200,0.0,0.0
growth_m128,fallback - projected_initial,static_x_0,200,-7.326270435438159e-05,1.741175803991474e-05
growth_m128,fallback - projected_initial,measured_z_0,200,2.1670940884286204e-08,2.0234296080880883e-07
growth_m128,fallback - projected_initial,early2_0,200,-2.0409951305596005e-05,1.762044904506131e-05
growth_m128,fallback - projected_initial,static_x_1,200,5.18703516107169e-06,1.3484696965338084e-05
growth_m128,fallback - projected_initial,measured_z_1,200,-7.07725707769778e-08,1.084784983388511e-07
growth_m128,fallback - projected_initial,early2_1,200,-1.273220966135843e-05,9.070336523056596e-06
growth_m128,fallback - projected_initial,sigma0,200,-2.030799397279992e-05,4.769509378700332e-06
growth_m128,fallback - projected_initial,sigma1,200,-2.9872127427171182e-05,7.247219805681268e-06
growth_m128,fallback - projected_initial,nu0,200,-2.2660350435696127e-05,4.588997140611807e-06
growth_m128,fallback - projected_initial,nu1,200,-1.9580952309285038e-05,6.676727523916374e-06
growth_m128,fallback - projected_initial,theta,200,-1.9579704165418954e-05,4.96488024665777e-06
growth_m128,fallback - projected_initial,cumulative_relative_0,200,-2.3443599825392168e-05,1.2490140769904638e-05
growth_m128,fallback - projected_initial,cumulative_relative_1,200,-1.2936913287135057e-05,7.4294653019090984e-06
growth_m128,fallback - projected_initial,baseline_relative_ISE_0,200,-3.062895128521624e-05,1.2328980546467016e-05
growth_m128,fallback - projected_initial,baseline_relative_ISE_1,200,-1.6541432523817485e-05,7.087910642389524e-06
growth_m128,fallback - projected_initial,prediction_mse,200,-9.487755756004369e-05,1.4875267710309312e-05
growth_m128,fallback - projected_initial,negative_prediction_fraction,200,0.0,0.0
